,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
936,GEOMETRIC_CENTER,"Eaglesnest Dr & Blue Sky Dr, Cincinnati, OH 45248, USA",EjZFYWdsZXNuZXN0IERyICYgQmx1ZSBTa3kgRHIsIENpbmNpbm5hdGksIE9IIDQ1MjQ4LCBVU0E,"Harrison and Blue Sky, Cincinnati, Ohio",39.1904888,-84.6567725,1,45248,OK,intersection
937,,,,"Berg Pkwy & Hwy 99 - Canby, Canby, Oregon",,,0,,ZERO_RESULTS,
938,,,,"Cermak & Harlem, Berwyn, Illinois",,,0,,ZERO_RESULTS,
939,GEOMETRIC_CENTER,"E Cliff Dr, Santa Cruz, CA, USA",ChIJQa5PmUoVjoARwTtF62hpHZ4,"E Cliff & Portola, Santa Cruz, California",36.9632601,-121.9900699,1,,OK,route
940,GEOMETRIC_CENTER,"I-40, United States",ChIJEzlJDQpCsocRiV1S7LWjSlw,"Juan Tabo and I-40, Albuquerque, NewMexico",35.434219,-97.40782340000001,1,,OK,route
941,ROOFTOP,"95-17 63rd Dr, Flushing, NY 11374, USA",ChIJXdU_pjdewokRDZFLFFke52I,"95-17 63rd Drive, Rego Park, NewYork",40.7298666,-73.8627648,1,11374,OK,street_address
942,RANGE_INTERPOLATED,"70 Rainbow Ave, Silverthorne, CO 80498, USA",Eis3MCBSYWluYm93IEF2ZSwgU2lsdmVydGhvcm5lLCBDTyA4MDQ5OCwgVVNB,"Silverthorne - Rainbow and I-70, Silverthorne, Colorado",39.8749183,-106.3079745,1,80498,OK,street_address
943,APPROXIMATE,"Vance Jackson, San Antonio, TX 78230, USA",ChIJPxc5GpZgXIYRDg-Yb62nIyo,"Vance Jackson & Huebner, San Antonio, Texas",29.5335884,-98.5528746,1,78230,OK,"neighborhood,political"
944,APPROXIMATE,"Washington, USA",ChIJ-bDD5__lhVQRuvNfbGh4QpQ,"Washington & Frances, Sunnyvale, California",47.7510741,-120.7401386,1,,OK,"administrative_area_level_1,establishment,point_of_interest,political"
945,APPROXIMATE,"Mission, TX, USA",ChIJKxImLz-oZYYRAKqruKOwEIU,"Mission & Ammunition, Fallbrook, California",26.2159066,-98.32529319999999,1,,OK,"locality,political"
946,ROOFTOP,"10500 Sea World Dr, San Antonio, TX 78251, USA",ChIJc9c70gFDXIYRg4DL5vVh4Xo,"Antonio & Crown Valley, Ladera Ranch, California",29.455705,-98.70026999999999,1,78251,OK,"amusement_park,aquarium,establishment,point_of_interest"
947,ROOFTOP,"508 Stratford Ave, Bridgeport, CT 06608, USA",ChIJyetT63cO6IkRKyjf4rhOZx4,"Bridgeport Steelpointe Harbor, Bridgeport, Connecticut",41.176726,-73.1784081,2,06608,OK,"establishment,point_of_interest"
948,GEOMETRIC_CENTER,"14th St, Hoboken, NJ 07030, USA",ChIJ-4c00ddZwokRdgxViEAuwbM,"14th St & Sadler, Fernandina Beach, Florida",40.7538694,-74.0295314,10,07030,OK,route
949,ROOFTOP,"10600 Cibola Loop NW, Albuquerque, NM 87114, USA",ChIJSeANuBNxIocRyO1Nts9zq6Q,"ABQ - Coors Bypass and 7 Bar Loop, Albuquerque, NewMexico",35.209774,-106.6607324,1,87114,OK,"establishment,point_of_interest,real_estate_agency"
950,ROOFTOP,"210 W Prien Lake Rd, Lake Charles, LA 70601, USA",ChIJZ_Q3EWOGO4YRgiNIWrJqojI,"I-210 and W. Prien Lake Road, Lake Charles, Louisiana",30.1984996,-93.2215279,1,70601,OK,premise
951,GEOMETRIC_CENTER,"Mebane Oaks Rd, Mebane, NC 27302, USA",ChIJ_xYh7xTRrIkRPcyw809jark,"Mebane Oaks Rd & I-85, Mebane, NorthCarolina",36.0147523,-79.2605347,1,27302,OK,route
952,GEOMETRIC_CENTER,"Dale Mabry Hwy, Florida, USA",ChIJF2X66FO5wogRnvzIxoQAAmk,"Dale Mabry & Walnut, Tampa, Florida",28.1121168,-82.502392,1,,OK,route
953,APPROXIMATE,"Mississippi, USA",ChIJGdRK5OQyKIYR2qbc6X8XDWI,"Mississippi & Abilene, Aurora, Aurora, Colorado",32.3546679,-89.3985283,1,,OK,"administrative_area_level_1,establishment,point_of_interest,political"
954,APPROXIMATE,"Higgins, TX 79046, USA",ChIJ6eDKEDesqYcRoaN-quSssSs,"Higgins & Meacham, Schaumburg, Illinois",36.1197639,-100.0242899,1,79046,OK,"locality,political"
955,GEOMETRIC_CENTER,"Union Square W, New York, NY 10003, USA",ChIJpbp9nJhZwokR7MoExknZFfw,"Union Square West, New York, NewYork",40.736219,-73.9909973,1,10003,OK,route
956,ROOFTOP,"4396 Harrison Blvd, Ogden, UT 84403, USA",ChIJycB0twEGU4cRCJqP93JoVc0,"Ogden - Harrison Blvd. and 44th, Ogden, Utah",41.1829735,-111.9486699,1,84403,OK,"cafe,establishment,food,point_of_interest,store"
957,APPROXIMATE,"Saxon, SC, USA",ChIJ7UTfFRd2V4gRFJ25rThcc9I,"Saxon & Enterprise, Orange City, Florida",34.9612325,-81.9673267,2,,OK,"locality,political"
958,GEOMETRIC_CENTER,"I-10, United States",ChIJCRgMEM66V4YRo8Tvnl7FgzA,"I-10 & College, Beaumont, Beaumont, Texas",30.5280298,-99.8524126,1,,OK,route
959,GEOMETRIC_CENTER,"John, East Providence, RI 02914, USA",ChIJ2fx4f89a5IkR4H39LVWdxDA,"John & Work Salinas, Salinas, California",41.8198064,-71.3706339,1,02914,OK,route
960,GEOMETRIC_CENTER,"TX-1604 Loop, Texas, USA",ChIJ042bBh32XIYR3Imlt1SI_bU,"1604 & Pat Booker, Live Oak, Texas",29.4590008,-98.2901428,1,,OK,route
961,APPROXIMATE,"Harlem, New York, NY, USA",ChIJn6KIIW72wokRLnDiCe-vCLQ,"Harlem & Lawrence, Harwood Heights, Illinois",40.8115504,-73.9464769,1,,OK,"neighborhood,political"
962,APPROXIMATE,"Orland, CA 95963, USA",ChIJdQhak1VYgoAR2KdOAnL8KUE,"Orland, Orland, California",39.7473803,-122.1963748,1,95963,OK,"locality,political"
963,APPROXIMATE,"Perimeter Center, Dublin, OH 43017, USA",ChIJnX0ROlKTOIgRpgxobywumBA,"Dublin, Perimeter Center, Dublin, Ohio",40.1024046,-83.15618979999999,1,43017,OK,"neighborhood,political"
964,APPROXIMATE,"Cortlandt Manor, NY 10567, USA",ChIJlzJlFJvIwokRi3pX5bUV6rE,"Cortlandt Manor, Cortlandt Manor, NewYork",41.2804112,-73.87147519999999,1,10567,OK,"locality,political"
965,APPROXIMATE,"Middleburg Heights, OH, USA",ChIJS8i0LqDrMIgRUiMPDbrI4do,"Middleburg Heights, Cleveland, Ohio",41.3614401,-81.812912,1,,OK,"locality,political"
966,APPROXIMATE,"Bernal, NM 87701, USA",ChIJO_anyiZsGYcRbolc6iQMzXg,"Bernal & Santa Teresa, San Jose, California",35.3928231,-105.3175088,2,87701,OK,"locality,political"
967,GEOMETRIC_CENTER,"GA-120 & GA-141 & Medlock Bridge Rd, Johns Creek, GA 30097, USA",Ej9HQS0xMjAgJiBHQS0xNDEgJiBNZWRsb2NrIEJyaWRnZSBSZCwgSm9obnMgQ3JlZWssIEdBIDMwMDk3LCBVU0E,"Medlock Bridge and Abbotts Bridge, Johns Creek, Georgia",34.0477322,-84.1774379,1,30097,OK,intersection
968,ROOFTOP,"546 N Main St, White Hall, IL 62092, USA",ChIJxX2xJ1ik34cRjGLjsEkPks0,"N. Greene & E. Augusta, Spokane, Washington",39.4433706,-90.4004439,1,62092,OK,"establishment,point_of_interest,school"
969,RANGE_INTERPOLATED,"3-29 Wyckoff Ave, Ridgewood, NY 11385, USA",EiozLTI5IFd5Y2tvZmYgQXZlLCBSaWRnZXdvb2QsIE5ZIDExMzg1LCBVU0E,"329 Wyckoff Ave., Ridgewood, NewYork",40.6995374,-73.91105619999999,1,11385,OK,street_address
970,GEOMETRIC_CENTER,"AZ-89A, Arizona, USA",ChIJeQqaja5yLYcR8l4CtYNRk4w,"Hwy 89A & Kallof Pl, Sedona, Sedona, Arizona",34.7622059,-112.0639483,1,,OK,route
971,GEOMETRIC_CENTER,"MO-104, De Soto, MO 63020, USA",ChIJeWaDVW0E2YcR4gWY1nTXQzc,"Hwy 104 - Kingston, Kingston, Washington",38.0842201,-90.6867029,1,63020,OK,route
972,,,,"Newman & Shevchenko, Lasalle, Quebec",,,0,,ZERO_RESULTS,
973,ROOFTOP,"2633 Annapolis Rd, Hanover, MD 21076, USA",ChIJybcWHK_mt4kRA2vaKFyfJow,"Ridgeview Shopping Center, Hanover, Maryland",39.1304126,-76.7420171,1,21076,OK,"establishment,point_of_interest,shopping_mall"
974,ROOFTOP,"150 E San Fernando St, San Jose, CA 95112, USA",ChIJgbAiC7zMj4ARf9VjyD-BcOM,"MLK & Mariah, Las Vegas, Nevada",37.3355068,-121.8849988,1,95112,OK,"establishment,library,point_of_interest"
975,ROOFTOP,"3898 Brandywine Valley Scenic Byway, Greenville, DE 19807, USA",ChIJGS_lXkr8xokR_7nuWDf_D3E,"Greenville Powder Mill Square, Greenville, Delaware",39.7757211,-75.5958449,2,19807,OK,"establishment,point_of_interest,shopping_mall"
976,ROOFTOP,"2730 Crittenden Dr, Louisville, KY 40209, USA",ChIJE5e-WHENaYgRUoS80l0F8vo,"Coit & Campbell, Richardson, Texas",38.204014,-85.7511851,1,40209,OK,"establishment,laundry,point_of_interest"
977,GEOMETRIC_CENTER,"47th St E, Palmdale, CA 93552, USA",ChIJ9ysM3-v4woARcnVmY1Xxw1E,"47th Street East & Palmdale Blvd, Palmdale, California",34.5414965,-118.0452665,1,93552,OK,route
978,ROOFTOP,"1588 E Hastings St, Vancouver, BC V5L 1S5, Canada",ChIJG1iRAxRxhlQRcDCyqFzEvpM,"Boheme - Hastings & McLean Dr, Vancouver, BritishColumbia",49.2808538,-123.0728288,1,V5L 1S5,OK,"establishment,point_of_interest"
979,GEOMETRIC_CENTER,"Sashabaw Rd & Waldon Rd, Independence Charter Township, MI 48346, USA",EkVTYXNoYWJhdyBSZCAmIFdhbGRvbiBSZCwgSW5kZXBlbmRlbmNlIENoYXJ0ZXIgVG93bnNoaXAsIE1JIDQ4MzQ2LCBVU0E,"Waldon and Sashabaw, Independence Township, Michigan",42.7336432,-83.379575,1,48346,OK,intersection
980,GEOMETRIC_CENTER,"Fayetteville Rd & Rena Rd, Van Buren, AR 72956, USA",EjNGYXlldHRldmlsbGUgUmQgJiBSZW5hIFJkLCBWYW4gQnVyZW4sIEFSIDcyOTU2LCBVU0E,"Fayetteville and Rena Rd, Van Buren, Arkansas",35.4661553,-94.35637200000001,1,72956,OK,intersection
981,GEOMETRIC_CENTER,"Riverside Ave & 25th Ave S, Minneapolis, MN 55454, USA",EjZSaXZlcnNpZGUgQXZlICYgMjV0aCBBdmUgUywgTWlubmVhcG9saXMsIE1OIDU1NDU0LCBVU0E,"25th and Riverside, Minneapolis, Minnesota",44.9655048,-93.2361617,1,55454,OK,intersection
982,ROOFTOP,"Arneill Ranch Park, 1301 Sweetwater Ave, Camarillo, CA 93010, USA",ChIJIcBJbQU26IARd7KbjPutk-0,"Arneill & Las Posas, Camarillo, California",34.230523,-119.036958,1,93010,OK,"establishment,park,point_of_interest"
983,APPROXIMATE,"Des Plaines, IL, USA",ChIJbR3nekSwD4gRushGbnohXek,"Desplaines & Wayman, Chicago, Illinois",42.0333623,-87.88339909999999,1,,OK,"locality,political"
984,GEOMETRIC_CENTER,"Barrington, IL 60010, USA",ChIJjcWLztmgD4gRLgvgG8yOSfQ,"Barrington, Barrington, Illinois",42.1529191,-88.1319644,1,60010,OK,"establishment,point_of_interest,train_station,transit_station"
985,APPROXIMATE,"Finch, MT 59327, USA",ChIJbeU_y5zQOVMRd5O1kcUajbg,"Finch & Chesswood, Toronto, Ontario",46.2836012,-106.9761608,1,59327,OK,"locality,political"
986,ROOFTOP,"801 7 Ave SW, Calgary, AB T2P 3P7, Canada",ChIJqQyQDeRvcVMRMKsMHNCGcVw,"Nexen Building, Calgary, Alberta",51.0465989,-114.0792908,1,T2P 3P7,OK,"establishment,point_of_interest"
987,ROOFTOP,"1050 Union University Dr, Jackson, TN 38305, USA",ChIJB-NEQ5ymfogR5gEh6u2i_EA,"Union University & Lanese, Jackson, Tennessee",35.6773778,-88.85959059999999,1,38305,OK,"establishment,point_of_interest,university"
988,ROOFTOP,"10130 State St, Sandy, UT 84070, USA",ChIJK5ArjM-HUocRSfy-TUKvGKw,"SLC - 90th and State, Sandy, Utah",40.567276,-111.89317,1,84070,OK,"cafe,establishment,food,point_of_interest,store"
989,ROOFTOP,"5780 Richards Valley Rd, Ellicott City, MD 21043, USA",ChIJeUC7uj3gt4kRrPrkRVDGK70,"The Shoppes at Shipley`s Grant, Ellicott City, Maryland",39.2147242,-76.8011606,1,21043,OK,"establishment,general_contractor,point_of_interest"
990,GEOMETRIC_CENTER,"Main St, New York, USA",ChIJk5_Pys9004kRS2Ko8DlzUkQ,"Main Street & Terminal Ave, Vancouver, BritishColumbia",42.9658936,-78.71148149999999,10,,OK,route
991,GEOMETRIC_CENTER,"161, Clay, NY, USA",ChIJMSM4RNft2YkRVma6BiNzqvA,"161st & Morris Ave, Bronx, NewYork",43.13553,-76.16896559999999,7,,OK,route
992,APPROXIMATE,"Lake Forest, IL, USA",ChIJ41UBcDOVD4gR3FlWCTFC7oE,"Lake Forest & Rockfield, Lake Forest, California",42.2586342,-87.840625,1,,OK,"locality,political"
993,GEOMETRIC_CENTER,"19th Ave, San Francisco, CA, USA",ChIJKy9LCYx9j4AR1s0vkEf2lfI,"19th Ave & Thunderbird, Phoenix, Arizona",37.7505174,-122.4761259,1,,OK,route
994,ROOFTOP,"3100 Smoketree Ct #700, Raleigh, NC 27604, USA",ChIJ78MKEyZZrIkRsNCVVbY62Jw,"Radio & Santa Barbara, Naples, Florida",35.8190177,-78.60693619999999,1,27604,OK,"establishment,point_of_interest"
995,GEOMETRIC_CENTER,"N Westover Blvd & Dawson Rd, Albany, GA 31707, USA",EjJOIFdlc3RvdmVyIEJsdmQgJiBEYXdzb24gUmQsIEFsYmFueSwgR0EgMzE3MDcsIFVTQQ,"Dawson Road and Westover, Albany, Georgia",31.6177164,-84.22205960000001,1,31707,OK,intersection
996,GEOMETRIC_CENTER,"Bear, Stigler, OK 74462, USA",ChIJFdnzeU27tYcRPFrr9XNUjjo,"Bear & South Coast Plaza, Costa Mesa, California",35.2691728,-95.4888568,2,74462,OK,route
997,ROOFTOP,"150 E San Fernando St, San Jose, CA 95112, USA",ChIJgbAiC7zMj4ARf9VjyD-BcOM,"MLK & Multnomah, Portland, Oregon",37.3355068,-121.8849988,1,95112,OK,"establishment,library,point_of_interest"
998,GEOMETRIC_CENTER,"N Roxboro St, Durham, NC, USA",ChIJizd4PrzjrIkR7hVPlZQundU,"N. Roxboro & Fairfield, Durham, NorthCarolina",36.0367369,-78.8959209,1,,OK,route
999,APPROXIMATE,"Whittier, CA, USA",ChIJ94d6VYbTwoARWiRAwUd9qCc,"Whittier & Broadway, Whittier, California",33.9791793,-118.032844,1,,OK,"locality,political"
1000,GEOMETRIC_CENTER,"Yellowstone Ave & Pocatello Ave, Pocatello, ID 83201, USA",EjlZZWxsb3dzdG9uZSBBdmUgJiBQb2NhdGVsbG8gQXZlLCBQb2NhdGVsbG8sIElEIDgzMjAxLCBVU0E,"Pocatello - Yellowstone and Alameda, Pocatello, Idaho",42.876894,-112.4504744,1,83201,OK,intersection
1001,GEOMETRIC_CENTER,"SC-81 & Cornelia Rd, Anderson, SC 29621, USA",EixTQy04MSAmIENvcm5lbGlhIFJkLCBBbmRlcnNvbiwgU0MgMjk2MjEsIFVTQQ,"SC 81 and Cornelia, Anderson, SouthCarolina",34.5291317,-82.6348865,1,29621,OK,intersection
1002,APPROXIMATE,"North Hills, Los Angeles, CA, USA",ChIJa4rfFieUwoARTXj3kUbSO04,"Sepulveda & National, Los Angeles, California",34.235822,-118.4849365,1,,OK,"neighborhood,political"
1003,GEOMETRIC_CENTER,"US-67 BUS & Rand Dr & N Rand Dr, Searcy, AR 72143, USA",EjZVUy02NyBCVVMgJiBSYW5kIERyICYgTiBSYW5kIERyLCBTZWFyY3ksIEFSIDcyMTQzLCBVU0E,"E Race and Rand, Searcy, Arkansas",35.2504373,-91.6948199,1,72143,OK,intersection
1004,GEOMETRIC_CENTER,"W 55th St, New York, NY, USA",ChIJWeXZJFhYwokR_N2dyDhXMh4,"55th St & Broadway, Tempe, Tempe, Arizona",40.766016,-73.9852394,1,,OK,route
1005,ROOFTOP,"5901 College Ave, Oakland, CA 94618, USA",ChIJlV96mMR9hYARINtHTTHMEC4,"Crossroads & 60 Fwy, City of Industry, California",37.8473614,-122.2523617,1,94618,OK,"clothing_store,establishment,point_of_interest,store"
1006,ROOFTOP,"829 The Queensway, Etobicoke, ON M8Z 1N6, Canada",ChIJJyaTojE2K4gRQL5H0MF20BA,"829 The Queensway, Toronto, Ontario",43.6247613,-79.5082547,1,M8Z 1N6,OK,street_address
1007,ROOFTOP,"16600 Clubhouse Dr, Fontana, CA 92336, USA",ChIJ283_3KZOw4ARJ_fOxXHO6jY,"Sierra Lakes & Citrus, Fontana, California",34.1450741,-117.4427117,1,92336,OK,"establishment,food,point_of_interest,restaurant"
1008,ROOFTOP,"7280 W Lake Mead Blvd, Las Vegas, NV 89102, USA",ChIJb2oS1DrAyIARK_8KT_9Gu28,"Mountain & 60, Ontario, California",36.1968998,-115.2508346,1,89102,OK,"establishment,finance,point_of_interest"
1009,GEOMETRIC_CENTER,"Rte 66, United States",ChIJMSgSVhhV2ocRL4Vyh_mHu_w,"Route 66 & Ponderosa Pkwy, Flagstaff, Arizona",35.2546903,-101.6438836,1,,OK,route
1010,GEOMETRIC_CENTER,"Stratford Rd, Los Angeles, CA 90042, USA",ChIJm-7iwv7DwoARiHWtx8xSirk,"Stratford Road & Ricks Drive, Winston-Salem, NorthCarolina",34.1222045,-118.2011111,10,90042,OK,route
1011,GEOMETRIC_CENTER,"Manchester Expy, Columbus, GA, USA",ChIJoX9_jlcz84gRzHJEzg03f7k,"Manchester Expy & Beaver Run, Columbus, Georgia",32.5438809,-84.86864899999999,1,,OK,route
1012,GEOMETRIC_CENTER,"I-10, United States",ChIJCRgMEM66V4YRo8Tvnl7FgzA,"I-10 & 1463, Katy, Texas",30.5280298,-99.8524126,1,,OK,route
1013,GEOMETRIC_CENTER,"S Neil St, Champaign, IL, USA",ChIJ_wa7LCvXDIgRYwbmX-0UjeI,"South Neil & Carriage Center, Champaign, Illinois",40.0984103,-88.2445414,1,,OK,route
1014,GEOMETRIC_CENTER,"Broad Street, Newark, NJ 07102, United States",ChIJtV-z34FTwokR1VK9P3l7P-U,"Shoppes on Broad, Newark, NewJersey",40.738512,-74.170739,1,07102,OK,"cafe,establishment,food,point_of_interest,store"
1015,APPROXIMATE,"Lawrenceville, Lawrence Township, NJ 08648, USA",ChIJLXyhIFTiw4kRUwnOMQRenOA,"Lawrenceville, Lawrenceville, NewJersey",40.3016375,-74.7361013,1,08648,OK,"neighborhood,political"
1016,ROOFTOP,"1455 Franklin Mills Cir, Philadelphia, PA 19154, USA",ChIJKx5SVdFMwYkRvx7Q7VLuK1U,"Philadelphia Mills, Philadelphia, Pennsylvania",40.0874923,-74.96162269999999,1,19154,OK,"establishment,point_of_interest,shopping_mall"
1017,ROOFTOP,"2914 Brunswick Ave, New Bern, NC 28562, USA",ChIJda9XPkXRqIkRBOY6JmNdxng,"New Bern Mall, New Bern, NorthCarolina",35.1225858,-77.0893261,2,28562,OK,"establishment,point_of_interest,shopping_mall"
1018,GEOMETRIC_CENTER,"Malden Rd, New York 13211, USA",ChIJ4YPXfnjt2YkRYpRq0NEDu-c,"Malden Rd & Wyoming Ave, LaSalle, Ontario",43.1048631,-76.13184079999999,6,13211,OK,route
1019,GEOMETRIC_CENTER,"27th Ave, Seattle, WA 98122, USA",ChIJ245YZNlqkFQRRwWoolC5UHk,"27th Avenue & Loop 101 Phoenix, Phoenix, Arizona",47.61006030000001,-122.2975056,9,98122,OK,route
1020,ROOFTOP,"16 York Mills Rd, North York, ON M2P 2G4, Canada",ChIJiYLaBZcyK4gR6gnZXAIRfYs,"York Mills Centre, Toronto, Ontario",43.744692,-79.4053799,1,M2P 2G4,OK,"establishment,point_of_interest"
1021,GEOMETRIC_CENTER,"Yonge St, Ontario, Canada",ChIJmfQLN4rVKogRuPEfMxSCDik,"Yonge & Park Home Concourse, Toronto, Ontario",43.9132389,-79.4471947,1,,OK,route
1022,GEOMETRIC_CENTER,"E Tropicana Ave & S Eastern Ave, Las Vegas, NV 89119, USA",EjlFIFRyb3BpY2FuYSBBdmUgJiBTIEVhc3Rlcm4gQXZlLCBMYXMgVmVnYXMsIE5WIDg5MTE5LCBVU0E,"Tropicana and S. Eastern, Las Vegas, Nevada",36.0999056,-115.1190158,1,89119,OK,intersection
1023,GEOMETRIC_CENTER,"20th St S & 3rd Ave S, Birmingham, AL 35233, USA",EjAyMHRoIFN0IFMgJiAzcmQgQXZlIFMsIEJpcm1pbmdoYW0sIEFMIDM1MjMzLCBVU0E,"20th Street and 3rd Ave., Birmingham, Alabama",33.5099519,-86.80269589999999,3,35233,OK,intersection
1024,ROOFTOP,"230 W Huron Rd, Cleveland, OH 44113, USA",ChIJW0rAHn_wMIgRljZDiED2hXQ,"Tower City Center, Cleveland, Ohio",41.497226,-81.694049,1,44113,OK,"establishment,point_of_interest,shopping_mall"
1025,GEOMETRIC_CENTER,"Elm St, Enfield, CT 06082, USA",ChIJ8_XvUNbk5okRmGBGpPHz-C4,"Elm Street Enfield, Enfield, Connecticut",41.9991597,-72.57354579999999,2,06082,OK,route
1026,GEOMETRIC_CENTER,"S President St, Baltimore, MD 21202, USA",EihTIFByZXNpZGVudCBTdCwgQmFsdGltb3JlLCBNRCAyMTIwMiwgVVNB,"Inner Harbor East -S President St, Baltimore, Maryland",39.2833694,-76.6015405,1,21202,OK,route
1027,ROOFTOP,"1228 St Clair Ave W, Toronto, ON M6E 1B7, Canada",ChIJPcjrdHM0K4gRB7lbb3-jtPg,"1228 St. Clair Avenue West, Toronto, Ontario",43.67767720000001,-79.44531959999999,1,M6E 1B7,OK,street_address
1028,GEOMETRIC_CENTER,"Hwy 6, Texas, USA",ChIJc8wcScu4T4YRoG3kbeCYf6o,"Hwy 6 & Willowcreek - Portage, Portage, Indiana",31.7889901,-97.58047669999999,2,,OK,route
1029,APPROXIMATE,"Valley Center, CA, USA",ChIJCQH1YbON24ARwbYy2UW1XYg,"Valley Center & Lorene, Victorville, California",33.2183701,-117.0341967,1,,OK,"locality,political"
1030,ROOFTOP,"1825 Hilliard Rome Rd, Hilliard, OH 43026, USA",ChIJr-I-cieROIgRxhrqUBO6ji0,"Shops at Hilliard Rome Road, Columbus, Ohio",39.9887366,-83.15415929999999,1,43026,OK,"clothing_store,establishment,point_of_interest,shoe_store,store"
1031,ROOFTOP,"1101 Dexter Ave N, Seattle, WA 98109, USA",ChIJ88Z8kT4VkFQRXM4ZoT7hj7w,"Dexter Station, Seattle, Washington",47.6288934,-122.3427415,1,98109,OK,"establishment,point_of_interest"
1032,GEOMETRIC_CENTER,"Johnson Dr & Walmer St, Mission, KS 66202, USA",Ei5Kb2huc29uIERyICYgV2FsbWVyIFN0LCBNaXNzaW9uLCBLUyA2NjIwMiwgVVNB,"Johnson and Walmer, Mission, Kansas",39.0221639,-94.66136449999999,1,66202,OK,intersection
1033,GEOMETRIC_CENTER,"Lincoln Way & Lynn Ave, Ames, IA 50014, USA",EitMaW5jb2xuIFdheSAmIEx5bm4gQXZlLCBBbWVzLCBJQSA1MDAxNCwgVVNB,"Lincoln Way and Lynn Ave - Ames, Ames, Iowa",42.0227244,-93.6464086,1,50014,OK,intersection
1034,ROOFTOP,"13175 W Graham St, New Berlin, WI 53151, USA",ChIJzTuHCV8PBYgRPHhmonNQliI,"New Berlin, New Berlin, Wisconsin",43.0048185,-88.07768229999999,1,53151,OK,"establishment,point_of_interest"
1035,ROOFTOP,"2001 Westheimer Rd, Houston, TX 77098, USA",ChIJl3YUSZHAQIYR1dj8XJv6X6A,"Westheimer & Hillcroft, Houston, Texas",29.74258,-95.4085188,1,77098,OK,"establishment,point_of_interest"
1036,GEOMETRIC_CENTER,"3400 Civic Center Boulevard, South Pavilion, 1st Floor, Philadelphia, PA 19104, United States",ChIJeT_LhlnGxokRqx__bB4A4AE,"Penn Medicine Perelman Center, Philadelphia, Pennsylvania",39.9470514,-75.1930009,1,19104,OK,"doctor,establishment,health,point_of_interest"
1037,APPROXIMATE,"Islandia, NY, USA",ChIJkbELXjA36IkREOqfTtbqpf4,"Islandia, NY, Islandia, NewYork",40.8042649,-73.1690019,1,,OK,"locality,political"
1038,GEOMETRIC_CENTER,"Angel, Barryton, MI 49305, USA",ChIJezIXsMtNH4gRqwT35NbXbyI,"Angel & Lucas, Lucas, Texas",43.7482529,-85.1445981,3,49305,OK,route
1039,APPROXIMATE,"Ridgewood, NJ, USA",ChIJOYyoQ6XkwokRsJcmXQpaGAc,"Northeast Ridgewood, Ridgewood, NewJersey",40.9792645,-74.11653129999999,1,,OK,"locality,political"
1040,APPROXIMATE,"Phillipsburg, NJ 08865, USA",ChIJV0wCcaNtxIkR4o0oI1ZU6Q4,"Phillipsburg, Phillipsburg, NewJersey",40.69370989999999,-75.1901761,1,08865,OK,"locality,political"
1041,ROOFTOP,"154 NJ-73, Voorhees Township, NJ 08043, USA",ChIJm1cKQfcywYkRsK_NULLocoI,"Cedar Hill Shopping Center,Voorhees, Voorhees, NewJersey",39.8353726,-74.9245415,1,08043,OK,"establishment,point_of_interest,shopping_mall"
1042,GEOMETRIC_CENTER,"W Briggsmore Ave, Modesto, CA 95350, USA",ChIJiewwvWlRkIARMRXhd49xWsM,"Briggsmore & McHenry, Modesto, California",37.6703012,-121.0133701,1,95350,OK,route
1043,ROOFTOP,"McClellan-Palomar Airport, 2198 Palomar Airport Rd, Carlsbad, CA 92011, USA",ChIJ4bWM0mdz3IARRO9Jh5V6fPg,"Palomar Airport & Business Park, Vista, California",33.1278996,-117.2791873,1,92011,OK,"airport,establishment,point_of_interest"
1044,APPROXIMATE,"Moorland, IA 50566, USA",ChIJRTw19xeH7YcRp9NorwKG5dM,"Moorland & Greenfield, Brookfield, Wisconsin",42.44191670000001,-94.2960772,2,50566,OK,"locality,political"
1045,GEOMETRIC_CENTER,"Mariposa Rd, California, USA",ChIJm8ld1Whow4ARovSd9tclRww,"Mariposa Rd & 1-19, Nogales, Nogales, Arizona",34.4311692,-117.3763896,1,,OK,route
1046,GEOMETRIC_CENTER,"Columbia Pike, Arlington, VA, USA",EiFDb2x1bWJpYSBQaWtlLCBBcmxpbmd0b24sIFZBLCBVU0E,"Penrose Square -Columbia Pike, Arlington, Virginia",38.8616638,-77.0904468,1,,OK,route
1047,GEOMETRIC_CENTER,"Boundary St & Marsh Rd, Beaufort, SC 29902, USA",Ei9Cb3VuZGFyeSBTdCAmIE1hcnNoIFJkLCBCZWF1Zm9ydCwgU0MgMjk5MDIsIFVTQQ,"Boundary Street and Marsh Road, Beaufort, SouthCarolina",32.4405266,-80.687433,1,29902,OK,intersection
1048,ROOFTOP,"2700 Sawmill Rd, Columbus, OH 43235, USA",ChIJL2_cZq6SOIgRT5C8_NYVFMA,"Sawmill Plaza, Columbus, Ohio",40.1009702,-83.0891486,1,43235,OK,"establishment,point_of_interest,shopping_mall"
1049,GEOMETRIC_CENTER,"SR16, Germany",ChIJT8giusVmdUcRhLHbWLTx54Q,"SR16 & I-95, St Augustine, Florida",48.95247639999999,12.5595222,1,,OK,route
